delta,pctl
-53.72985,93.42835
-53.73171,93.42889
-53.73198,93.42915
-53.73278,93.42942
-53.73385,93.42969
-53.73438,93.43022
-53.73625,93.43049
-53.73758,93.43075
-53.73865,93.43102
-53.74078,93.43129
-53.74212,93.43155
-53.74265,93.43182
-53.74479,93.43235
-53.74559,93.43262
-53.74745,93.43289
-53.74825,93.43342
-53.74959,93.43396
-53.74986,93.43422
-53.75012,93.43449
-53.75092,93.43502
-53.75412,93.43582
-53.75439,93.43662
-53.75492,93.43689
-53.75626,93.43769
-53.75732,93.43822
-53.75812,93.43849
-53.76079,93.43876
-53.76266,93.43929
-53.76373,93.43956
-53.76453,93.43982
-53.76586,93.44009
-53.76639,93.44036
-53.76719,93.44062
-53.7688,93.44089
-53.772,93.44196
-53.77279,93.44249
-53.77333,93.44329
-53.77359,93.44409
-53.77466,93.44436
-53.77493,93.44463
-53.77546,93.44489
-53.776,93.44516
-53.77733,93.44543
-53.77786,93.44569
-53.77813,93.44596
-53.7784,93.44623
-53.78,93.44649
-53.78027,93.44836
-53.78133,93.44916
-53.78213,93.44943
-53.78373,93.44996
-53.784,93.45156
-53.78426,93.4529
-53.7848,93.45316
-53.78587,93.45343
-53.78667,93.4537
-53.78747,93.45396
-53.78827,93.4553
-53.78853,93.45556
-53.79094,93.45716
-53.79173,93.45743
-53.79227,93.4577
-53.7936,93.45796
-53.79894,93.45823
-53.80241,93.4585
-53.80454,93.45876
-53.80694,93.4593
-53.80721,93.45983
-53.80988,93.4601
-53.81147,93.46036
-53.81201,93.46063
-53.81227,93.4609
-53.81254,93.46116
-53.81334,93.46143
-53.81361,93.4617
-53.81521,93.46197
-53.81548,93.46223
-53.81654,93.4625
-53.81761,93.46303
-53.81788,93.4633
-53.81841,93.46383
-53.81868,93.4641
-53.81894,93.4649
-53.81948,93.46517
-53.82001,93.46543
-53.82081,93.46597
-53.82108,93.46623
-53.82135,93.46677
-53.82188,93.46703
-53.82481,93.46757
-53.82508,93.46783
-53.82668,93.46837
-53.82721,93.46863
-53.82748,93.46997
-53.82801,93.4705
-53.82828,93.47077
-53.82988,93.47184
-53.83202,93.4721
-53.83228,93.47264
-53.83255,93.4729
-53.83495,93.47344
-53.83548,93.47397
-53.83575,93.47424
-53.83735,93.4745
-53.83762,93.47477
-53.83788,93.47504
-53.83922,93.4753
-53.83975,93.47557
-53.84029,93.4761
-53.84108,93.47744
-53.84188,93.4777
-53.84295,93.47797
-53.84322,93.47824
-53.84615,93.47877
-53.84669,93.47904
-53.84722,93.4793
-53.84802,93.47957
-53.84909,93.47984
-53.84962,93.48064
-53.84989,93.48091
-53.85042,93.48117
-53.85122,93.48144
-53.85336,93.48171
-53.85362,93.48251
-53.85442,93.48357
-53.85522,93.48384
-53.85576,93.48437
-53.85603,93.48464
-53.85709,93.48491
-53.85896,93.48517
-53.85949,93.48677
-53.86082,93.48704
-53.86509,93.48757
-53.86803,93.48784
-53.86856,93.48811
-53.86909,93.48837
-53.87096,93.48891
-53.87176,93.48944
-53.87256,93.48998
-53.8763,93.49051
-53.8787,93.49158
-53.8795,93.49184
-53.88057,93.49264
-53.8811,93.49291
-53.88297,93.49344
-53.8835,93.49371
-53.88457,93.49478
-53.8859,93.49638
-53.8867,93.49664
-53.88723,93.49771
-53.8875,93.49824
-53.8883,93.49904
-53.88964,93.50011
-53.8899,93.50091
-53.89017,93.50145
-53.89337,93.50198
-53.89364,93.50225
-53.89631,93.50278
-53.89657,93.50305
-53.89844,93.50331
-53.8987,93.50385
-53.90084,93.50411
-53.90271,93.50438
-53.90324,93.50465
-53.90351,93.50491
-53.90511,93.50518
-53.90564,93.50678
-53.90697,93.50705
-53.90831,93.50731
-53.90858,93.50758
-53.90911,93.50892
-53.90937,93.50918
-53.91071,93.50945
-53.91098,93.50998
-53.91231,93.51025
-53.91391,93.51052
-53.91418,93.51078
-53.91605,93.51105
-53.91764,93.51345
-53.91845,93.51372
-53.91951,93.51425
-53.92058,93.51452
-53.92138,93.51505
-53.92325,93.51532
-53.92565,93.51585
-53.92778,93.51612
-53.92938,93.51638
-53.93098,93.51665
-53.93125,93.51692
-53.93232,93.51718
-53.93419,93.51798
-53.93658,93.51852
-53.93712,93.52092
-53.93739,93.52119
-53.93792,93.52225
-53.93925,93.52252
-53.94139,93.52279
-53.94192,93.52439
-53.94566,93.52465
-53.94592,93.52492
-53.94619,93.52519
-53.94672,93.52545
-53.94832,93.52599
-53.94966,93.52652
-53.95073,93.52679
-53.95152,93.52786
-53.95232,93.52812
-53.95366,93.52839
-53.95419,93.52866
-53.95526,93.52946
-53.95606,93.52972
-53.95633,93.53052
-53.95659,93.53079
-53.95819,93.53106
-53.95846,93.53132
-53.9622,93.53159
-53.9678,93.53212
-53.96967,93.53319
-53.971,93.53746
-53.97153,93.53826
-53.9726,93.53853
-53.97393,93.53879
-53.9766,93.53906
-53.97687,93.53959
-53.9774,93.54146
-53.97766,93.54173
-53.98167,93.54199
-53.98247,93.54226
-53.983,93.54253
-53.98354,93.54306
-53.98434,93.54333
-53.9854,93.54359
-53.987,93.54413
-53.98754,93.54439
-53.9878,93.54466
-53.98834,93.54493
-53.9894,93.54519
-53.98967,93.54573
-53.98994,93.54599
-53.99181,93.54626
-53.99394,93.5468
-53.99447,93.54706
-53.99474,93.5476
-53.99581,93.54786
-53.99741,93.5484
-53.99794,93.54893
-53.99874,93.5492
-53.99981,93.54946
-54.00114,93.54973
-54.00248,93.55
-54.00301,93.55026
-54.00354,93.55106
-54.00381,93.55133
-54.00434,93.55186
-54.00568,93.55346
-54.00701,93.55373
-54.00728,93.5548
-54.00808,93.55533
-54.00861,93.55586
-54.00941,93.55613
-54.01128,93.55693
-54.01155,93.55747
-54.01234,93.55773
-54.01261,93.5588
-54.01475,93.55907
-54.01501,93.55933
-54.01581,93.5596
-54.01608,93.55987
-54.01688,93.56013
-54.01822,93.5604
-54.02035,93.56093
-54.02115,93.56147
-54.02222,93.56227
-54.02302,93.56253
-54.02382,93.5628
-54.02435,93.56307
-54.02462,93.56333
-54.02595,93.5636
-54.02755,93.56387
-54.02915,93.56413
-54.03102,93.5644
-54.03235,93.56547
-54.03342,93.56574
-54.03422,93.56654
-54.03449,93.56707
-54.03475,93.56734
-54.03582,93.5676
-54.03662,93.56787
-54.03716,93.56814
-54.03796,93.5684
-54.03902,93.56974
-54.03955,93.57
-54.03982,93.57027
-54.04062,93.57054
-54.04089,93.5708
-54.04196,93.57134
-54.04382,93.57294
-54.04462,93.5732
-54.04516,93.57374
-54.04782,93.57427
-54.04836,93.57454
-54.04916,93.5748
-54.05156,93.57507
-54.05236,93.57534
-54.05369,93.57614
-54.05449,93.57641
-54.05636,93.57694
-54.05716,93.57721
-54.05796,93.57801
-54.05823,93.57854
-54.05956,93.57881
-54.06063,93.57961
-54.0617,93.57987
-54.06196,93.58014
-54.06223,93.58147
-54.0641,93.58201
-54.06703,93.58227
-54.0673,93.58254
-54.0681,93.58281
-54.07103,93.58521
-54.07237,93.58628
-54.07263,93.58761
-54.0737,93.58788
-54.0745,93.58974
-54.0753,93.59028
-54.07584,93.59054
-54.07637,93.59214
-54.0777,93.59268
-54.07957,93.59294
-54.08037,93.59321
-54.08064,93.59348
-54.0809,93.59374
-54.0817,93.59401
-54.08197,93.59428
-54.08304,93.59508
-54.08331,93.59561
-54.08464,93.59588
-54.08517,93.59641
-54.08597,93.59721
-54.09077,93.59828
-54.09264,93.59855
-54.09398,93.59935
-54.09424,93.59961
-54.09611,93.60041
-54.09718,93.60068
-54.09798,93.60095
-54.09851,93.60148
-54.10064,93.60175
-54.10091,93.60201
-54.10278,93.60255
-54.10358,93.60335
-54.10545,93.60388
-54.10731,93.60468
-54.10838,93.60575
-54.10891,93.60602
-54.11051,93.60628
-54.11265,93.60655
-54.11372,93.60762
-54.11425,93.60788
-54.11505,93.60815
-54.11585,93.60842
-54.11638,93.60922
-54.11665,93.60975
-54.11718,93.61002
-54.11932,93.61028
-54.12332,93.61082
-54.12572,93.61108
-54.12759,93.61135
-54.12812,93.61162
-54.12865,93.61242
-54.12919,93.61295
-54.12972,93.61375
-54.13105,93.61402
-54.13159,93.61429
-54.13212,93.61455
-54.13345,93.61482
-54.13399,93.61509
-54.13559,93.61562
-54.13612,93.61589
-54.13745,93.61615
-54.13879,93.61642
-54.13906,93.61722
-54.13932,93.61775
-54.14066,93.61909
-54.14092,93.62202
-54.14252,93.62229
-54.14279,93.62469
-54.14519,93.62522
-54.14706,93.62549
-54.14759,93.62576
-54.14839,93.62602
-54.14973,93.62629
-54.14999,93.62736
-54.15053,93.62762
-54.15186,93.62789
-54.15213,93.62816
-54.15239,93.62842
-54.15426,93.62896
-54.1556,93.62922
-54.15613,93.62949
-54.1572,93.62976
-54.158,93.63056
-54.15853,93.63136
-54.15907,93.63162
-54.15933,93.63243
-54.16013,93.63349
-54.1612,93.63376
-54.162,93.63403
-54.16227,93.63429
-54.1636,93.63456
-54.16493,93.63483
-54.1652,93.63616
-54.16573,93.63696
-54.16787,93.63829
-54.16813,93.63856
-54.1684,93.63883
-54.16893,93.63936
-54.17107,93.63963
-54.17267,93.63989
-54.1732,93.64043
-54.174,93.64069
-54.17667,93.64123
-54.17694,93.6415
-54.17774,93.64176
-54.17907,93.64336
-54.18121,93.64363
-54.1828,93.6439
-54.18494,93.6463
-54.18521,93.64656
-54.18601,93.64683
-54.18654,93.6471
-54.18681,93.64763
-54.18787,93.6479
-54.18841,93.64923
-54.18867,93.6495
-54.19001,93.64976
-54.19161,93.65083
-54.19188,93.65163
-54.19374,93.6519
-54.19427,93.65217
-54.19588,93.65323
-54.19695,93.6535
-54.19801,93.65377
-54.19908,93.6543
-54.19961,93.6551
-54.20068,93.65537
-54.20281,93.6559
-54.20361,93.6567
-54.20415,93.65697
-54.20468,93.65723
-54.20655,93.6575
-54.20681,93.65803
-54.20921,93.65857
-54.21001,93.66044
-54.21055,93.66097
-54.21082,93.66177
-54.21108,93.66337
-54.21188,93.66364
-54.21242,93.6647
-54.21321,93.66497
-54.21428,93.66577
-54.21482,93.66604
-54.21589,93.66657
-54.21642,93.66684
-54.21962,93.6671
-54.21989,93.66737
-54.22149,93.66817
-54.22175,93.66924
-54.22255,93.66977
-54.22522,93.67031
-54.22655,93.67111
-54.22736,93.67137
-54.22842,93.67164
-54.23109,93.67244
-54.23136,93.67297
-54.23162,93.67324
-54.23429,93.67351
-54.23616,93.67377
-54.23642,93.67484
-54.23749,93.67511
-54.23829,93.67537
-54.23883,93.67564
-54.23962,93.67591
-54.23989,93.67697
-54.24043,93.67804
-54.24149,93.67884
-54.24229,93.67911
-54.24336,93.67938
-54.24416,93.67964
-54.24603,93.67991
-54.24736,93.68044
-54.2495,93.68071
-54.24976,93.68178
-54.25083,93.68258
-54.2535,93.68311
-54.25377,93.68551
-54.25403,93.68578
-54.2543,93.68604
-54.25723,93.68631
-54.2575,93.68684
-54.25777,93.68738
-54.2591,93.68791
-54.25937,93.68844
-54.2607,93.68871
-54.2631,93.68951
-54.26417,93.68978
-54.26524,93.69031
-54.2655,93.69058
-54.26817,93.69085
-54.2687,93.69138
-54.27003,93.69165
-54.27244,93.69218
-54.27351,93.69245
-54.27457,93.69271
-54.27591,93.69378
-54.27617,93.69458
-54.2775,93.69485
-54.27777,93.69538
-54.27857,93.69591
-54.27937,93.69618
-54.28257,93.69645
-54.28658,93.69698
-54.28711,93.69725
-54.28738,93.69751
-54.28791,93.69938
-54.28897,93.69965
-54.29084,93.69992
-54.29191,93.70018
-54.29298,93.70045
-54.29324,93.70072
-54.29404,93.70098
-54.29618,93.70152
-54.29644,93.70178
-54.29805,93.70232
-54.29885,93.70418
-54.29938,93.70445
-54.29992,93.70472
-54.30205,93.70498
-54.30231,93.70552
-54.30285,93.70578
-54.30365,93.70632
-54.30418,93.70658
-54.30525,93.70685
-54.30791,93.70712
-54.30818,93.70738
-54.30845,93.70899
-54.30872,93.70979
-54.30952,93.71005
-54.31059,93.71059
-54.31139,93.71085
-54.31192,93.71112
-54.31245,93.71219
-54.31298,93.71245
-54.31325,93.71272
-54.31379,93.71299
-54.31485,93.71325
-54.31512,93.71352
-54.31538,93.71405
-54.31565,93.71432
-54.31618,93.71512
-54.31752,93.71539
-54.31805,93.71565
-54.31859,93.71619
-54.31886,93.71752
-54.31992,93.71779
-54.32019,93.71806
-54.32232,93.71859
-54.32285,93.71886
-54.32365,93.71912
-54.32392,93.71939
-54.32419,93.71966
-54.32446,93.71992
-54.32499,93.72046
-54.32526,93.72152
-54.32552,93.72179
-54.32579,93.72206
-54.32606,93.72232
-54.32739,93.72259
-54.32766,93.72312
-54.32952,93.72339
-54.32979,93.72366
-54.33059,93.72419
-54.33112,93.72446
-54.33246,93.72472
-54.33273,93.72499
-54.33299,93.72526
-54.33566,93.72552
-54.33593,93.72686
-54.33753,93.72739
-54.3378,93.72766
-54.34046,93.72793
-54.34313,93.72846
-54.34393,93.72873
-54.34473,93.72899
-54.345,93.72926
-54.34553,93.72979
-54.34633,93.73006
-54.34713,93.73033
-54.34953,93.73059
-54.35033,93.73193
-54.3506,93.73299
-54.35167,93.73326
-54.3522,93.73353
-54.35273,93.73379
-54.35326,93.73513
-54.35487,93.73566
-54.35513,93.7362
-54.35674,93.73646
-54.35833,93.73673
-54.3586,93.73753
-54.3602,93.73913
-54.36047,93.7394
-54.3618,93.73993
-54.36234,93.7402
-54.36447,93.74073
-54.36527,93.74126
-54.3658,93.74153
-54.36634,93.7418
-54.3666,93.74206
-54.36821,93.74233
-54.36927,93.7426
-54.3698,93.74313
-54.37007,93.74366
-54.37114,93.74393
-54.37194,93.74446
-54.37247,93.745
-54.37274,93.74526
-54.37381,93.7458
-54.37407,93.7466
-54.37434,93.74873
-54.37514,93.749
-54.37541,93.74927
-54.37914,93.74953
-54.38074,93.7498
-54.38101,93.7506
-54.38314,93.7514
-54.38341,93.75273
-54.38608,93.753
-54.38688,93.75514
-54.38741,93.7554
-54.38794,93.75567
-54.38901,93.75594
-54.38955,93.7562
-54.39168,93.75647
-54.39194,93.75674
-54.39381,93.75727
-54.39515,93.75754
-54.39541,93.7578
-54.39595,93.7586
-54.39675,93.75887
-54.39755,93.7594
-54.39835,93.76127
-54.40155,93.7618
-54.40182,93.76207
-54.40475,93.76314
-54.40528,93.7634
-54.40582,93.76394
-54.40662,93.76447
-54.40688,93.76474
-54.40849,93.76501
-54.41009,93.76581
-54.41062,93.76874
-54.41169,93.77007
-54.41195,93.77034
-54.41222,93.77061
-54.41249,93.77087
-54.41356,93.77167
-54.41595,93.77194
-54.41676,93.77221
-54.41809,93.77247
-54.42049,93.77274
-54.42155,93.77381
-54.42236,93.77408
-54.42316,93.77434
-54.42369,93.77461
-54.42422,93.77488
-54.42476,93.77514
-54.42503,93.77568
-54.42662,93.77594
-54.42769,93.77648
-54.42876,93.77674
-54.42903,93.77701
-54.43009,93.77728
-54.43169,93.77754
-54.4325,93.77808
-54.43276,93.77834
-54.43436,93.77888
-54.43463,93.77914
-54.4365,93.77941
-54.43676,93.77968
-54.43703,93.78021
-54.43916,93.78101
-54.43943,93.78154
-54.43996,93.78181
-54.44076,93.78208
-54.4413,93.78234
-54.44156,93.78341
-54.44183,93.78368
-54.4429,93.78395
-54.44476,93.78421
-54.4453,93.78501
-54.44556,93.78555
-54.44583,93.78581
-54.4461,93.78608
-54.44797,93.78688
-54.44823,93.78768
-54.44876,93.78795
-54.44903,93.78821
-54.44983,93.78875
-54.4501,93.78901
-54.45144,93.79035
-54.4525,93.79088
-54.45277,93.79115
-54.45437,93.79141
-54.45544,93.79168
-54.45623,93.79195
-54.4565,93.79435
-54.45677,93.79462
-54.45757,93.79542
-54.45864,93.79568
-54.4589,93.79595
-54.4613,93.79622
-54.46157,93.79648
-54.46291,93.79968
-54.46317,93.79995
-54.46397,93.80022
-54.46477,93.80102
-54.46504,93.80128
-54.46744,93.80182
-54.46824,93.80209
-54.46851,93.80235
-54.46931,93.80262
-54.46957,93.80289
-54.47011,93.80342
-54.47091,93.80369
-54.47331,93.80422
-54.47438,93.80449
-54.47464,93.80475
-54.47544,93.80502
-54.47651,93.80555
-54.47758,93.80582
-54.47837,93.80635
-54.47944,93.80662
-54.47971,93.80715
-54.47998,93.80795
-54.48264,93.80875
-54.48318,93.81196
-54.48344,93.81222
-54.48531,93.81249
-54.48611,93.81276
-54.48638,93.81356
-54.48745,93.81382
-54.48851,93.81542
-54.48905,93.81569
-54.48932,93.81596
-54.48958,93.81649
-54.49065,93.81702
-54.49225,93.81729
-54.49332,93.81809
-54.49411,93.81836
-54.49545,93.81889
-54.49625,93.81916
-54.49758,93.82103
-54.49812,93.82156
-54.49945,93.82209
-54.49972,93.82263
-54.50025,93.82369
-54.50052,93.82396
-54.50158,93.82476
-54.50212,93.82529
-54.50265,93.82583
-54.50372,93.82636
-54.50558,93.82716
-54.50612,93.82743
-54.50852,93.82769
-54.51092,93.82796
-54.51305,93.82956
-54.51359,93.83036
-54.51412,93.83063
-54.51519,93.83116
-54.51626,93.83143
-54.51732,93.83196
-54.51759,93.83276
-54.51786,93.83303
-54.51812,93.8333
-54.51866,93.83356
-54.51973,93.83383
-54.51999,93.83436
-54.52079,93.83516
-54.52132,93.8357
-54.52213,93.83596
-54.52239,93.83623
-54.52266,93.8365
-54.52293,93.83676
-54.52373,93.8373
-54.52452,93.83756
-54.52559,93.83783
-54.52719,93.8381
-54.52746,93.83863
-54.52826,93.83916
-54.53013,93.83943
-54.53066,93.8405
-54.53199,93.84183
-54.5336,93.84263
-54.53386,93.8429
-54.5344,93.84317
-54.53493,93.84343
-54.5368,93.84423
-54.53706,93.8453
-54.53733,93.84557
-54.5376,93.84583
-54.53813,93.84637
-54.5384,93.84717
-54.53893,93.84797
-54.54053,93.84823
-54.5408,93.8485
-54.54213,93.84903
-54.5432,93.8493
-54.5456,93.84957
-54.54693,93.84984
-54.54747,93.8501
-54.54773,93.85037
-54.54853,93.8509
-54.5512,93.85117
-54.5544,93.85224
-54.5552,93.8525
-54.55547,93.85277
-54.55627,93.85357
-54.55654,93.85384
-54.55761,93.8541
-54.55787,93.8549
-54.55867,93.85544
-54.55947,93.85597
-54.56001,93.85624
-54.56187,93.85677
-54.5624,93.85704
-54.56321,93.85757
-54.56401,93.8581
-54.56427,93.85864
-54.56454,93.85944
-54.56481,93.85971
-54.56614,93.86024
-54.56641,93.86051
-54.56747,93.86104
-54.56774,93.86131
-54.56828,93.86157
-54.57041,93.86184
-54.57067,93.86211
-54.57094,93.86237
-54.57121,93.86264
-54.57201,93.86344
-54.57601,93.86371
-54.57655,93.86397
-54.57681,93.86451
-54.57814,93.86477
-54.57841,93.86504
-54.58055,93.86584
-54.58348,93.86611
-54.58428,93.86637
-54.58508,93.86664
-54.58561,93.86691
-54.58695,93.86717
-54.58722,93.86744
-54.58748,93.86771
-54.58908,93.86824
-54.58961,93.86958
-54.58988,93.87171
-54.59068,93.87198
-54.59148,93.87224
-54.59282,93.87251
-54.59362,93.87278
-54.59415,93.87304
-54.59442,93.87411
-54.59522,93.87518
-54.59575,93.87544
-54.59628,93.87598
-54.59655,93.87624
-54.59735,93.87651
-54.59789,93.87731
-54.60109,93.87758
-54.60242,93.87785
-54.60322,93.87838
-54.60375,93.87865
-54.60429,93.87891
-54.60455,93.87945
-54.60589,93.87971
-54.60616,93.88025
-54.60722,93.88051
-54.60749,93.88105
-54.60775,93.88131
-54.60936,93.88158
-54.61016,93.88185
-54.61042,93.88265
-54.61096,93.88291
-54.61176,93.88318
-54.61229,93.88371
-54.61256,93.88398
-54.61282,93.88425
-54.61443,93.88451
-54.61736,93.88558
-54.61896,93.88585
-54.62029,93.88611
-54.62109,93.88691
-54.62136,93.88718
-54.62163,93.88852
-54.62189,93.88932
-54.62243,93.88958
-54.62296,93.88985
-54.62349,93.89145
-54.62429,93.89172
-54.62456,93.89252
-54.6251,93.89305
-54.6259,93.89385
-54.62616,93.89465
-54.62669,93.89572
-54.62696,93.89598
-54.62723,93.89652
-54.62749,93.89759
-54.62856,93.89785
-54.63016,93.89812
-54.6315,93.89892
-54.63256,93.89919
-54.63283,93.89945
-54.63363,93.89972
-54.63496,93.90025
-54.63523,93.90132
-54.63657,93.90159
-54.63683,93.90185
-54.63737,93.90212
-54.63843,93.90292
-54.6387,93.90319
-54.63977,93.90345
-54.64163,93.90425
-54.6427,93.90559
-54.64297,93.90585
-54.64323,93.90666
-54.6435,93.90772
-54.64404,93.90799
-54.6443,93.90826
-54.64617,93.90906
-54.64724,93.90932
-54.64777,93.91066
-54.64804,93.91146
-54.64857,93.91172
-54.64964,93.91252
-54.6499,93.91279
-54.65017,93.91306
-54.65124,93.91359
-54.65177,93.91546
-54.65337,93.91573
-54.6539,93.91599
-54.65737,93.91626
-54.65791,93.91653
-54.65844,93.91759
-54.65924,93.91839
-54.66164,93.91919
-54.66217,93.91973
-54.66298,93.91999
-54.66484,93.92053
-54.66644,93.92079
-54.66831,93.92133
-54.66938,93.92159
-54.67044,93.92319
-54.67258,93.92373
-54.67338,93.92426
-54.67578,93.92613
-54.67658,93.92693
-54.67685,93.9272
-54.67818,93.92746
-54.68031,93.92773
-54.68111,93.928
-54.68138,93.92853
-54.68192,93.9288
-54.68218,93.92906
-54.68272,93.9296
-54.68351,93.93013
-54.68431,93.93093
-54.68538,93.9312
-54.68725,93.93226
-54.68778,93.93253
-54.68805,93.9336
-54.68858,93.93653
-54.68992,93.9376
-54.69152,93.93787
-54.69205,93.93813
-54.69312,93.9384
-54.69392,93.93867
-54.69525,93.9392
-54.69605,93.93973
-54.69632,93.94
-54.70032,93.9408
-54.70112,93.94133
-54.70139,93.9416
-54.70192,93.94187
-54.70352,93.94267
-54.70406,93.94293
-54.70432,93.9432
-54.70539,93.94347
-54.70699,93.94427
-54.70779,93.94454
-54.70832,93.9448
-54.70859,93.94587
-54.70939,93.94614
-54.70992,93.9472
-54.71046,93.94827
-54.71099,93.9488
-54.71126,93.94907
-54.71286,93.94934
-54.71339,93.94987
-54.71419,93.9504
-54.71553,93.95094
-54.71579,93.95147
-54.71713,93.95174
-54.71899,93.952
-54.71926,93.95254
-54.72033,93.9528
-54.72086,93.95307
-54.72193,93.95334
-54.72273,93.95387
-54.72326,93.95494
-54.7238,93.95547
-54.72513,93.95574
-54.72593,93.95601
-54.72646,93.95654
-54.72673,93.95681
-54.727,93.95707
-54.72753,93.95734
-54.7278,93.95761
-54.72833,93.95814
-54.7286,93.95841
-54.72886,93.96027
-54.7302,93.96054
-54.73233,93.96081
-54.7334,93.96107
-54.7342,93.96161
-54.735,93.96187
-54.73607,93.96214
-54.73634,93.96241
-54.7382,93.96614
-54.73954,93.96641
-54.74407,93.96694
-54.74487,93.96721
-54.74514,93.96748
-54.74594,93.96774
-54.74754,93.96801
-54.74807,93.96828
-54.7486,93.96881
-54.74994,93.96961
-54.7518,93.97094
-54.75367,93.97121
-54.75421,93.97201
-54.75607,93.97228
-54.75634,93.97255
-54.75661,93.97281
-54.75714,93.97308
-54.75741,93.97335
-54.75848,93.97361
-54.75874,93.97441
-54.76007,93.97495
-54.76194,93.97521
-54.76221,93.97548
-54.76328,93.97575
-54.76354,93.97655
-54.76541,93.97681
-54.76595,93.97735
-54.76621,93.97815
-54.76648,93.97841
-54.76861,93.97868
-54.76888,93.97895
-54.76915,93.97921
-54.76941,93.97948
-54.76968,93.98001
-54.77048,93.98028
-54.77101,93.98135
-54.77128,93.98428
-54.77155,93.98508
-54.77288,93.98562
-54.77315,93.98588
-54.77341,93.98642
-54.77395,93.98695
-54.77448,93.99015
-54.77501,93.99042
-54.77528,93.99095
-54.77555,93.99122
-54.77635,93.99175
-54.77688,93.99202
-54.77768,93.99229
-54.77821,93.99255
-54.78115,93.99335
-54.78142,93.99389
-54.78168,93.99415
-54.78302,93.99469
-54.78408,93.99549
-54.78462,93.99575
-54.78489,93.99655
-54.78515,93.99682
-54.78542,93.99709
-54.78622,93.99735
-54.78648,93.99762
-54.78675,93.99789
-54.78702,93.99869
-54.78728,93.99895
-54.78782,93.99949
-54.78968,93.99975
-54.79022,94.00002
-54.79049,94.00029
-54.79075,94.00055
-54.79102,94.00109
-54.79209,94.00216
-54.79235,94.00269
-54.79316,94.00402
-54.79342,94.00429
-54.79449,94.00482
-54.79475,94.00509
-54.79769,94.00589
-54.79849,94.00616
-54.79902,94.00642
-54.79956,94.00669
-54.80009,94.00696
-54.80036,94.00722
-54.80062,94.00749
-54.80116,94.00776
-54.80302,94.00802
-54.80329,94.00829
-54.80356,94.00856
-54.80436,94.00936
-54.80596,94.00989
-54.80676,94.01043
-54.80862,94.01069
-54.81023,94.01096
-54.81129,94.01283
-54.81156,94.01363
-54.81183,94.01416
-54.81343,94.01443
-54.81396,94.01603
-54.81423,94.01656
-54.8153,94.01709
-54.81636,94.01763
-54.81663,94.01789
-54.81716,94.01869
-54.81796,94.01896
-54.81876,94.01949
-54.82063,94.01976
-54.82143,94.02083
-54.8233,94.0211
-54.8241,94.02163
-54.8249,94.02296
-54.82516,94.0235
-54.82623,94.02376
-54.82703,94.0243
-54.8273,94.02456
-54.82756,94.02536
-54.8281,94.02616
-54.82917,94.0267
-54.8297,94.02696
-54.83023,94.02723
-54.8305,94.0275
-54.83077,94.02776
-54.83183,94.0283
-54.83263,94.0291
-54.83317,94.02937
-54.83503,94.0299
-54.8353,94.0307
-54.8361,94.03097
-54.83744,94.03123
-54.83904,94.0323
-54.83957,94.03257
-54.84171,94.03283
-54.84251,94.0331
-54.84304,94.0339
-54.8441,94.03417
-54.84437,94.0347
-54.84544,94.0355
-54.84597,94.03577
-54.84677,94.03603
-54.84811,94.0363
-54.84917,94.03657
-54.84971,94.03683
-54.85051,94.0371
-54.85077,94.03737
-54.85184,94.0379
-54.85451,94.03897
-54.85477,94.03977
-54.85531,94.04004
-54.85611,94.04057
-54.85638,94.04084
-54.85664,94.04137
-54.85744,94.0419
-54.85851,94.04297
-54.85904,94.04324
-54.85984,94.04377
-54.86091,94.04404
-54.86118,94.0443
-54.86198,94.04457
-54.86304,94.04484
-54.86358,94.04564
-54.86438,94.0459
-54.86491,94.04617
-54.86544,94.0467
-54.86571,94.04724
-54.86705,94.0475
-54.86758,94.04804
-54.86785,94.04884
-54.86865,94.04937
-54.86892,94.05017
-54.87025,94.05097
-54.87078,94.05151
-54.87105,94.05177
-54.87158,94.05204
-54.87265,94.05257
-54.87371,94.05284
-54.87425,94.05311
-54.87452,94.05337
-54.87478,94.05391
-54.87532,94.05444
-54.87638,94.05497
-54.87665,94.05524
-54.87718,94.05551
-54.87985,94.05577
-54.88065,94.05631
-54.88118,94.05711
-54.88172,94.05764
-54.88198,94.05844
-54.88252,94.05871
-54.88465,94.05924
-54.88492,94.05951
-54.88572,94.05978
-54.88705,94.06004
-54.88732,94.06164
-54.88786,94.06191
-54.88919,94.06244
-54.88945,94.06458
-54.88999,94.06484
-54.89052,94.06511
-54.89159,94.06538
-54.89239,94.06591
-54.89265,94.06751
-54.89346,94.06805
-54.89399,94.06911
-54.89479,94.06965
-54.89639,94.07018
-54.89666,94.07045
-54.89719,94.07071
-54.89746,94.07098
-54.89772,94.07125
-54.89799,94.07151
-54.89879,94.07178
-54.89959,94.07205
-54.90066,94.07231
-54.90173,94.07365
-54.90279,94.07391
-54.90413,94.07418
-54.90466,94.07471
-54.90573,94.07498
-54.90626,94.07551
-54.91,94.07872
-54.91026,94.07898
-54.91159,94.07925
-54.9124,94.07978
-54.91293,94.08085
-54.91373,94.08112
-54.91506,94.08138
-54.9156,94.08218
-54.91586,94.08245
-54.91613,94.08272
-54.9164,94.08298
-54.91693,94.08325
-54.9172,94.08378
-54.91827,94.08458
-54.91906,94.08485
-54.91933,94.08672
-54.9204,94.08779
-54.92093,94.08832
-54.92147,94.08859
