delta,pctl
-22.47177,75.86997
-22.47228,75.87022
-22.47279,75.87047
-22.47304,75.87073
-22.47355,75.87098
-22.4738,75.87174
-22.47431,75.87225
-22.47456,75.87276
-22.47481,75.87352
-22.47507,75.87377
-22.47557,75.87453
-22.47608,75.87504
-22.4776,75.8758
-22.47862,75.87631
-22.47887,75.87681
-22.47938,75.87732
-22.47963,75.87758
-22.47989,75.87808
-22.48014,75.87834
-22.48039,75.87884
-22.48065,75.8796
-22.48166,75.88062
-22.48242,75.88163
-22.48268,75.88189
-22.48293,75.88214
-22.48318,75.88239
-22.4842,75.88265
-22.48445,75.8829
-22.48521,75.88316
-22.48547,75.88392
-22.48572,75.88417
-22.48648,75.88468
-22.48673,75.88595
-22.48775,75.8862
-22.48851,75.88645
-22.48902,75.88747
-22.48978,75.88797
-22.49003,75.88848
-22.49105,75.88899
-22.4913,75.88924
-22.49155,75.88975
-22.49232,75.89
-22.49257,75.89051
-22.49282,75.89076
-22.49308,75.89102
-22.49333,75.89153
-22.49409,75.89254
-22.4946,75.89279
-22.49485,75.89381
-22.49511,75.89406
-22.49561,75.89482
-22.49586,75.89533
-22.49637,75.89558
-22.49688,75.89584
-22.49713,75.8966
-22.49739,75.89761
-22.49764,75.89812
-22.49789,75.89837
-22.4984,75.89888
-22.49942,75.89913
-22.49992,75.89939
-22.50018,75.89964
-22.50068,75.8999
-22.50119,75.90015
-22.5017,75.9004
-22.50246,75.90066
-22.50271,75.90091
-22.50297,75.90142
-22.50322,75.90167
-22.50348,75.90192
-22.50373,75.90218
-22.50398,75.90243
-22.50449,75.90269
-22.50474,75.90294
-22.505,75.90345
-22.5055,75.9037
-22.50576,75.90395
-22.50601,75.90421
-22.50652,75.90522
-22.50728,75.90548
-22.50753,75.90573
-22.50855,75.90624
-22.5088,75.907
-22.50956,75.90725
-22.51007,75.9075
-22.51058,75.90776
-22.51083,75.90827
-22.51108,75.90852
-22.51134,75.90877
-22.51184,75.90928
-22.51235,75.90979
-22.51387,75.91004
-22.51413,75.9108
-22.51438,75.91131
-22.51464,75.91182
-22.51489,75.91207
-22.51514,75.91258
-22.5154,75.91283
-22.5159,75.91308
-22.51616,75.91334
-22.51666,75.9141
-22.51692,75.91461
-22.51717,75.91537
-22.51793,75.91562
-22.51869,75.91587
-22.51895,75.91664
-22.5192,75.91714
-22.52021,75.9174
-22.52098,75.91816
-22.52174,75.91866
-22.523,75.91892
-22.52326,75.91968
-22.52351,75.92019
-22.52377,75.92044
-22.52453,75.92069
-22.52503,75.92095
-22.52529,75.9212
-22.52554,75.92145
-22.52579,75.92171
-22.52605,75.92222
-22.5263,75.92247
-22.52681,75.92272
-22.52732,75.92323
-22.52833,75.92348
-22.52859,75.92399
-22.52884,75.92526
-22.52909,75.92551
-22.52935,75.92577
-22.53011,75.92627
-22.53061,75.92678
-22.53112,75.92703
-22.53188,75.92729
-22.53214,75.9278
-22.5329,75.92805
-22.53315,75.92856
-22.5334,75.92881
-22.53391,75.92957
-22.53416,75.92982
-22.53442,75.93008
-22.53467,75.93033
-22.53493,75.93135
-22.53543,75.9316
-22.53569,75.93185
-22.53594,75.93236
-22.53619,75.93287
-22.5367,75.93363
-22.53695,75.93388
-22.53721,75.93414
-22.53746,75.93464
-22.53797,75.93515
-22.53848,75.93566
-22.53898,75.93591
-22.53924,75.93617
-22.54,75.93667
-22.54051,75.93819
-22.54177,75.93845
-22.54228,75.93896
-22.54253,75.93972
-22.54304,75.94048
-22.54329,75.942
-22.54431,75.94225
-22.54456,75.94276
-22.54532,75.94327
-22.54558,75.94352
-22.54583,75.94377
-22.54634,75.94403
-22.54659,75.94454
-22.5471,75.94479
-22.54811,75.94504
-22.54837,75.94555
-22.54938,75.9458
-22.54964,75.94631
-22.54989,75.94656
-22.55065,75.94682
-22.55116,75.94707
-22.55141,75.94758
-22.55217,75.94859
-22.55293,75.94885
-22.55344,75.94935
-22.55369,75.94986
-22.55395,75.95037
-22.55445,75.95062
-22.55471,75.9524
-22.55522,75.95291
-22.55547,75.95316
-22.55623,75.95417
-22.55826,75.95443
-22.55877,75.95468
-22.55927,75.95519
-22.55953,75.95544
-22.55978,75.95595
-22.56029,75.95671
-22.56054,75.95722
-22.5608,75.95798
-22.5613,75.95823
-22.56181,75.95874
-22.56232,75.9595
-22.56283,75.96001
-22.56308,75.96051
-22.56384,75.96077
-22.56485,75.96153
-22.56511,75.96178
-22.56536,75.96204
-22.56561,75.96229
-22.56587,75.96254
-22.56612,75.9628
-22.56638,75.9633
-22.56688,75.96356
-22.56764,75.96381
-22.5679,75.96407
-22.56866,75.96432
-22.56917,75.96559
-22.56942,75.96584
-22.56967,75.96609
-22.56993,75.96635
-22.57043,75.96736
-22.5712,75.96787
-22.57145,75.96812
-22.57297,75.96838
-22.57323,75.96863
-22.57348,75.96888
-22.57399,75.96939
-22.57424,75.96965
-22.57475,75.9699
-22.575,75.97066
-22.57576,75.97091
-22.57601,75.97117
-22.57627,75.97167
-22.57703,75.97294
-22.57728,75.9732
-22.57754,75.97345
-22.57855,75.9737
-22.5788,75.97396
-22.57982,75.97421
-22.58007,75.97522
-22.58058,75.97624
-22.58083,75.97675
-22.58159,75.977
-22.58185,75.97725
-22.5821,75.97751
-22.58236,75.97801
-22.58286,75.97827
-22.58312,75.97878
-22.58388,75.97903
-22.58413,75.98055
-22.58438,75.9808
-22.58464,75.98131
-22.58489,75.98157
-22.58515,75.98182
-22.58591,75.98207
-22.58717,75.98233
-22.58743,75.98283
-22.58793,75.98309
-22.58844,75.98334
-22.58895,75.98359
-22.58971,75.98385
-22.59022,75.98486
-22.59072,75.98512
-22.59098,75.98562
-22.59123,75.98588
-22.59149,75.98664
-22.59174,75.98689
-22.59199,75.98715
-22.59225,75.9874
-22.59275,75.98841
-22.59352,75.98892
-22.59428,75.98917
-22.59453,75.98994
-22.59529,75.99019
-22.59554,75.99044
-22.59631,75.99095
-22.59656,75.99171
-22.59707,75.99222
-22.59783,75.99247
-22.59808,75.99323
-22.59859,75.99374
-22.59884,75.99399
-22.59909,75.99425
-22.59986,75.9945
-22.60011,75.99475
-22.60112,75.99501
-22.60163,75.99552
-22.60214,75.99628
-22.60239,75.99653
-22.60315,75.9978
-22.60391,75.99805
-22.60417,75.99881
-22.60442,75.99983
-22.60468,76.00008
-22.60493,76.00033
-22.60569,76.00059
-22.60594,76.00084
-22.6062,76.0016
-22.6067,76.00287
-22.60772,76.00312
-22.60797,76.00338
-22.60873,76.00414
-22.60975,76.00439
-22.61051,76.0049
-22.61076,76.00541
-22.61102,76.00566
-22.61228,76.00693
-22.61279,76.0082
-22.61304,76.00845
-22.61381,76.0087
-22.61482,76.00896
-22.61685,76.00921
-22.6171,76.00972
-22.61786,76.01048
-22.61812,76.01124
-22.61863,76.01149
-22.61888,76.01226
-22.61939,76.01302
-22.61989,76.01352
-22.6204,76.01378
-22.62065,76.01403
-22.62116,76.01428
-22.62192,76.01454
-22.62268,76.01479
-22.62294,76.0153
-22.62319,76.01581
-22.62344,76.01606
-22.6237,76.01631
-22.62395,76.01657
-22.62446,76.01682
-22.62471,76.01707
-22.62522,76.01834
-22.62547,76.01885
-22.62573,76.01936
-22.62623,76.01961
-22.62674,76.02037
-22.6275,76.02063
-22.62801,76.02164
-22.62826,76.02189
-22.62852,76.02215
-22.62902,76.02265
-22.62953,76.02316
-22.62979,76.02342
-22.6308,76.02392
-22.63156,76.02418
-22.63207,76.02443
-22.63257,76.02468
-22.63308,76.02494
-22.63334,76.02595
-22.63359,76.02621
-22.63384,76.02646
-22.6341,76.02722
-22.63435,76.02773
-22.63486,76.02798
-22.63689,76.02823
-22.63714,76.02849
-22.63765,76.02925
-22.63866,76.0295
-22.63968,76.02976
-22.64018,76.03026
-22.64145,76.03102
-22.64171,76.03153
-22.64272,76.03255
-22.64424,76.03305
-22.6445,76.03356
-22.64526,76.03381
-22.64551,76.03432
-22.64576,76.03483
-22.64602,76.03534
-22.64652,76.03559
-22.64678,76.03584
-22.64703,76.03635
-22.64729,76.03711
-22.64805,76.03737
-22.6483,76.03762
-22.64881,76.03787
-22.64906,76.03838
-22.64931,76.03889
-22.64982,76.03914
-22.65008,76.03965
-22.65058,76.0399
-22.65109,76.04016
-22.65134,76.04041
-22.6516,76.04066
-22.65185,76.04092
-22.65211,76.04168
-22.65236,76.04244
-22.65261,76.04295
-22.65337,76.0432
-22.65363,76.04345
-22.65388,76.04447
-22.65439,76.04497
-22.65591,76.04548
-22.65616,76.04574
-22.65642,76.04599
-22.65667,76.04675
-22.65692,76.047
-22.65768,76.04726
-22.65794,76.04751
-22.65819,76.04827
-22.65845,76.04878
-22.65895,76.04954
-22.65921,76.04979
-22.65946,76.05005
-22.65997,76.05106
-22.66022,76.05157
-22.66047,76.05208
-22.66098,76.05284
-22.66124,76.05385
-22.66149,76.05487
-22.662,76.05512
-22.66225,76.05588
-22.66352,76.05613
-22.66377,76.05639
-22.66428,76.0569
-22.66453,76.05715
-22.66479,76.0574
-22.66504,76.05766
-22.66555,76.05791
-22.6658,76.05867
-22.66631,76.05892
-22.66707,76.05943
-22.66732,76.05969
-22.66758,76.05994
-22.66834,76.06019
-22.6691,76.06121
-22.66935,76.06146
-22.66961,76.06171
-22.66986,76.06197
-22.67062,76.06248
-22.67087,76.06273
-22.67113,76.06374
-22.67138,76.0645
-22.67189,76.06476
-22.67265,76.06527
-22.67417,76.06552
-22.67443,76.06577
-22.67468,76.06603
-22.67519,76.06628
-22.67544,76.06679
-22.67569,76.06729
-22.6762,76.06831
-22.67645,76.06856
-22.67671,76.06907
-22.67747,76.06932
-22.67772,76.06958
-22.67823,76.06983
-22.67924,76.07034
-22.6795,76.07085
-22.68,76.0711
-22.68026,76.07135
-22.68077,76.07161
-22.68102,76.07211
-22.68153,76.07262
-22.68178,76.07287
-22.68203,76.07313
-22.68279,76.07338
-22.68305,76.07364
-22.68381,76.07389
-22.68432,76.0744
-22.68457,76.0749
-22.68508,76.07516
-22.68584,76.07566
-22.68609,76.07617
-22.68711,76.07668
-22.68736,76.07719
-22.68837,76.07769
-22.68863,76.07795
-22.68888,76.07845
-22.68964,76.07896
-22.6899,76.07922
-22.69091,76.07947
-22.69142,76.08023
-22.69167,76.08048
-22.69193,76.08074
-22.69243,76.08124
-22.69319,76.08175
-22.69345,76.08201
-22.69395,76.08226
-22.69421,76.08251
-22.69472,76.08302
-22.69522,76.08327
-22.69548,76.08353
-22.69573,76.08378
-22.697,76.08429
-22.69725,76.08454
-22.69751,76.08505
-22.69776,76.0853
-22.69827,76.08581
-22.69852,76.08632
-22.69903,76.08657
-22.69953,76.08682
-22.70029,76.08733
-22.70055,76.08759
-22.7008,76.08809
-22.70131,76.08835
-22.70182,76.0886
-22.70207,76.08885
-22.70308,76.08911
-22.70334,76.08987
-22.70435,76.09038
-22.70461,76.09063
-22.70562,76.09088
-22.70613,76.09139
-22.70638,76.09164
-22.70714,76.09215
-22.7074,76.09266
-22.70816,76.09291
-22.70841,76.09317
-22.70867,76.09342
-22.70892,76.09418
-22.70917,76.09443
-22.70943,76.09469
-22.70993,76.09519
-22.71019,76.09596
-22.71069,76.09672
-22.7112,76.09697
-22.71222,76.09773
-22.71247,76.09798
-22.71298,76.09875
-22.71323,76.099
-22.71424,76.09925
-22.71475,76.09951
-22.71501,76.09976
-22.71602,76.10001
-22.71653,76.10077
-22.71678,76.10103
-22.71704,76.10128
-22.71729,76.10179
-22.71805,76.1023
-22.7183,76.1028
-22.71983,76.10306
-22.72008,76.10382
-22.72084,76.10407
-22.72109,76.10432
-22.72236,76.10458
-22.72287,76.10509
-22.72388,76.10585
-22.7254,76.1061
-22.72566,76.10661
-22.72617,76.10686
-22.72693,76.10711
-22.72718,76.10864
-22.72769,76.10965
-22.72794,76.1099
-22.72845,76.11016
-22.7287,76.11041
-22.72921,76.11117
-22.72972,76.11244
-22.72997,76.11295
-22.73048,76.1132
-22.73099,76.11346
-22.73175,76.11396
-22.732,76.11472
-22.73225,76.11498
-22.73301,76.11523
-22.73327,76.11548
-22.73352,76.11625
-22.73403,76.1165
-22.73479,76.11675
-22.73555,76.11751
-22.73682,76.11777
-22.73707,76.11802
-22.73758,76.11827
-22.73783,76.11878
-22.73834,76.11929
-22.73859,76.1203
-22.73936,76.12056
-22.74012,76.12132
-22.74037,76.12157
-22.74062,76.12183
-22.74164,76.12208
-22.74189,76.12233
-22.74215,76.12284
-22.74265,76.12309
-22.74316,76.12335
-22.74341,76.1236
-22.74367,76.12385
-22.74392,76.12538
-22.74443,76.12563
-22.74468,76.12614
-22.74519,76.12639
-22.7457,76.12664
-22.7462,76.12715
-22.74696,76.12741
-22.74899,76.12766
-22.74975,76.12791
-22.75001,76.12817
-22.75051,76.12842
-22.75077,76.12867
-22.75128,76.12893
-22.75178,76.12943
-22.7528,76.12969
-22.75432,76.12994
-22.75508,76.1302
-22.75559,76.13172
-22.75584,76.13197
-22.75609,76.13222
-22.75635,76.13248
-22.75686,76.13299
-22.75762,76.13324
-22.75838,76.13349
-22.75965,76.134
-22.76041,76.13425
-22.76066,76.13451
-22.76091,76.13552
-22.76117,76.13578
-22.76142,76.13603
-22.76269,76.13654
-22.7632,76.13704
-22.76345,76.1373
-22.76447,76.1378
-22.76472,76.13806
-22.76497,76.13831
-22.76548,76.13857
-22.76573,76.13907
-22.76751,76.13933
-22.76776,76.14009
-22.76801,76.14034
-22.76827,76.14059
-22.76852,76.14085
-22.76928,76.1411
-22.76954,76.14161
-22.76979,76.14186
-22.77004,76.14237
-22.7703,76.14313
-22.77081,76.14338
-22.77106,76.14389
-22.77258,76.14415
-22.77334,76.1444
-22.7736,76.14516
-22.77385,76.14617
-22.77436,76.14643
-22.77486,76.14694
-22.77512,76.14719
-22.77537,76.1477
-22.77588,76.1482
-22.77613,76.14846
-22.77639,76.14871
-22.77689,76.14922
-22.77715,76.14947
-22.7774,76.15023
-22.77765,76.15099
-22.77791,76.15226
-22.77841,76.15252
-22.77867,76.15277
-22.77943,76.15302
-22.77994,76.15353
-22.78095,76.15404
-22.7812,76.15429
-22.78146,76.15454
-22.78222,76.15505
-22.78247,76.15581
-22.78298,76.15607
-22.78476,76.15632
-22.78602,76.15683
-22.78653,76.15708
-22.78679,76.15733
-22.78881,76.15759
-22.78957,76.1581
-22.79008,76.1586
-22.79033,76.15911
-22.79084,76.15987
-22.7911,76.16012
-22.79135,76.16089
-22.79186,76.16139
-22.79262,76.16165
-22.79363,76.1619
-22.79389,76.16215
-22.79439,76.16241
-22.7949,76.16266
-22.79515,76.16317
-22.79541,76.16368
-22.79592,76.16418
-22.79642,76.16494
-22.7982,76.1657
-22.79845,76.16596
-22.79871,76.16672
-22.79896,76.16773
-22.79997,76.16799
-22.80251,76.16951
-22.80276,76.16976
-22.80352,76.17002
-22.80378,76.17052
-22.80403,76.17078
-22.80454,76.17128
-22.80505,76.17154
-22.8053,76.17205
-22.80555,76.17255
-22.80581,76.17306
-22.80606,76.17382
-22.80631,76.17407
-22.80657,76.17433
-22.80682,76.17458
-22.80733,76.17534
-22.80758,76.1761
-22.80784,76.17636
-22.80834,76.17661
-22.80885,76.17712
-22.8091,76.17737
-22.80936,76.17813
-22.80961,76.17864
-22.80987,76.17915
-22.81012,76.17965
-22.81063,76.17991
-22.81139,76.18042
-22.81265,76.18092
-22.81342,76.18118
-22.81367,76.18143
-22.81418,76.18168
-22.81494,76.18219
-22.81519,76.18244
-22.8157,76.1827
-22.81621,76.18295
-22.81646,76.18447
-22.81722,76.18498
-22.81747,76.18549
-22.81798,76.186
-22.81849,76.18625
-22.81874,76.1865
-22.819,76.18701
-22.8195,76.18752
-22.81976,76.18777
-22.82103,76.18853
-22.82128,76.18879
-22.82179,76.1898
-22.82306,76.19005
-22.82331,76.19031
-22.82407,76.19081
-22.82508,76.19107
-22.82534,76.19132
-22.82584,76.19183
-22.8261,76.19234
-22.8266,76.19259
-22.82711,76.19284
-22.82787,76.1931
-22.82914,76.1936
-22.8294,76.19386
-22.82965,76.19462
-22.8299,76.19563
-22.83041,76.19614
-22.83168,76.19639
-22.83219,76.19716
-22.83244,76.19741
-22.83269,76.19766
-22.83472,76.19817
-22.83497,76.19868
-22.83599,76.19893
-22.83624,76.19969
-22.83675,76.20045
-22.837,76.20121
-22.83802,76.20223
-22.83827,76.20274
-22.83853,76.20299
-22.83903,76.2035
-22.83929,76.20375
-22.83954,76.20426
-22.84005,76.20476
-22.84081,76.20502
-22.84182,76.20527
-22.84284,76.20553
-22.84309,76.20578
-22.84385,76.20603
-22.84411,76.20629
-22.84461,76.20654
-22.84487,76.2073
-22.84588,76.20755
-22.84639,76.20882
-22.84715,76.20958
-22.84766,76.20984
-22.84816,76.21009
-22.84842,76.21034
-22.84867,76.21085
-22.84892,76.21136
-22.84943,76.21212
-22.84994,76.21313
-22.85019,76.21364
-22.85172,76.2139
-22.85324,76.21415
-22.85349,76.21466
-22.85451,76.21516
-22.85577,76.21542
-22.85704,76.21592
-22.8578,76.21618
-22.85806,76.21669
-22.85831,76.21719
-22.85856,76.21745
-22.85882,76.2177
-22.85907,76.21795
-22.85983,76.21846
-22.86008,76.21871
-22.86085,76.21897
-22.8611,76.22049
-22.86135,76.22074
-22.86161,76.22125
-22.86186,76.2215
-22.86211,76.22176
-22.86262,76.22201
-22.86287,76.22227
-22.86364,76.22277
-22.86541,76.22353
-22.86567,76.22404
-22.86592,76.22455
-22.86617,76.22531
-22.86719,76.22582
-22.86769,76.22632
-22.86795,76.22658
-22.8682,76.22683
-22.86846,76.22708
-22.86871,76.22734
-22.86896,76.22759
-22.86922,76.22785
-22.86972,76.2281
-22.86998,76.22886
-22.87023,76.22937
-22.87048,76.22962
-22.87251,76.22987
-22.87327,76.23013
-22.87353,76.23063
-22.8748,76.23089
-22.87581,76.23114
-22.87606,76.2314
-22.87632,76.23165
-22.87683,76.23216
-22.87708,76.23241
-22.87759,76.23317
-22.87809,76.23342
-22.87835,76.23368
-22.8786,76.23393
-22.87911,76.23419
-22.88012,76.23469
-22.88037,76.2352
-22.88063,76.23647
-22.88088,76.23672
-22.88114,76.23698
-22.8819,76.23723
-22.88215,76.23774
-22.8824,76.23824
-22.88266,76.23875
-22.88317,76.239
-22.88367,76.23926
-22.88393,76.23977
-22.88443,76.24002
-22.88469,76.24027
-22.88494,76.24129
-22.88519,76.24205
-22.88545,76.24256
-22.88646,76.24281
-22.88672,76.24332
-22.88722,76.24357
-22.88799,76.24382
-22.88925,76.24408
-22.89001,76.24433
-22.89027,76.24484
-22.89103,76.24535
-22.8923,76.2456
-22.8928,76.24585
-22.89306,76.24611
-22.89331,76.24636
-22.89356,76.24661
-22.89382,76.24687
-22.89458,76.24737
-22.89509,76.24763
-22.89534,76.24788
-22.89585,76.24814
-22.89635,76.24839
-22.89661,76.24864
-22.89712,76.24915
-22.89737,76.2494
-22.89762,76.25067
-22.89788,76.25143
-22.89813,76.25194
-22.89864,76.25219
-22.90016,76.2527
-22.90092,76.25295
-22.90117,76.25321
-22.90143,76.25372
-22.90219,76.25422
-22.90244,76.25448
-22.9032,76.25473
-22.90346,76.25498
-22.90396,76.25524
-22.90422,76.25549
-22.90447,76.25676
-22.90549,76.25727
-22.90574,76.25777
-22.90625,76.25828
-22.9065,76.25879
-22.90777,76.2593
-22.90828,76.2598
-22.90904,76.26006
-22.90954,76.26031
-22.91081,76.26056
-22.91132,76.26107
-22.91233,76.26158
-22.91259,76.26259
-22.91284,76.26285
-22.9136,76.26335
-22.91385,76.26361
-22.91563,76.26411
-22.91588,76.26513
-22.91665,76.26538
-22.9169,76.2664
-22.91741,76.26665
-22.91817,76.2669
-22.91842,76.26767
-22.91867,76.26843
-22.91918,76.26893
-22.91969,76.26919
-22.9207,76.26944
-22.92096,76.26969
-22.92146,76.26995
-22.92299,76.2702
-22.92349,76.27046
-22.924,76.27147
-22.92426,76.27198
-22.92476,76.27223
-22.92502,76.27248
-22.92603,76.27274
-22.92628,76.27299
-22.92679,76.27426
-22.92704,76.27477
-22.9273,76.27527
-22.92755,76.2768
-22.92831,76.27705
-22.92907,76.27781
-22.92933,76.27832
-22.92958,76.27857
-22.92983,76.27908
-22.93009,76.27959
-22.93034,76.27984
-22.93085,76.28009
-22.9311,76.2806
-22.93136,76.28136
-22.93161,76.28187
-22.93212,76.28212
-22.93339,76.28238
-22.93389,76.28314
-22.93465,76.28415
-22.93491,76.28466
-22.93516,76.28491
-22.93567,76.28542
-22.93643,76.28618
-22.93744,76.28643
-22.93846,76.28694
-22.93871,76.2872
-22.93896,76.28796
-22.93922,76.28821
-22.93998,76.28897
-22.94125,76.28948
-22.94176,76.28999
-22.94277,76.29024
-22.94302,76.29049
-22.94328,76.29075
-22.94353,76.29125
-22.94378,76.29176
-22.94429,76.29201
-22.94455,76.29227
-22.94531,76.29278
-22.94556,76.29303
-22.94581,76.29328
-22.94632,76.2943
-22.94683,76.29455
-22.94708,76.2948
-22.94734,76.29506
-22.94784,76.29607
-22.94835,76.29633
-22.9486,76.29658
-22.94936,76.29709
-22.94962,76.29734
-22.94987,76.29759
-22.95038,76.29861
-22.95063,76.29886
-22.95089,76.29912
-22.95165,76.29937
-22.9519,76.30013
-22.95342,76.30038
-22.95368,76.30089
-22.95418,76.30115
-22.95444,76.3014
-22.95545,76.30165
-22.95621,76.30191
-22.95697,76.30216
-22.95748,76.30267
-22.95774,76.30343
-22.95799,76.30368
-22.95875,76.3052
-22.95926,76.30546
-22.96002,76.30596
-22.96027,76.30647
-22.96052,76.30673
-22.96255,76.30698
-22.96408,76.30723
-22.96433,76.30825
-22.96484,76.3085
-22.96509,76.30875
-22.9661,76.30952
-22.96636,76.31002
-22.96687,76.31028
-22.96712,76.31154
-22.96737,76.3118
-22.96788,76.31205
-22.96966,76.31231
-22.96991,76.31256
-22.97042,76.31307
-22.97194,76.31332
-22.97219,76.31357
-22.97244,76.31383
-22.9727,76.31433
-22.97422,76.31459
-22.97549,76.31484
-22.97625,76.3151
-22.9765,76.31535
-22.97726,76.31636
-22.97803,76.31662
-22.97828,76.31712
-22.97853,76.31738
-22.97879,76.31763
-22.97904,76.31865
-22.97955,76.3189
-22.98107,76.31941
-22.98132,76.31966
-22.98158,76.32042
-22.98183,76.32068
-22.98259,76.32144
-22.9836,76.32194
-22.98386,76.32245
-22.98411,76.3227
-22.98462,76.32296
-22.98487,76.32423
-22.98538,76.32473
-22.98563,76.32499
-22.98614,76.32575
-22.98639,76.326
-22.98665,76.32626
-22.9869,76.32676
-22.98741,76.32702
-22.98766,76.32727
-22.98792,76.32752
-22.98919,76.32778
-22.98969,76.32803
-22.98995,76.32828
-22.99045,76.32854
-22.99096,76.32905
-22.99172,76.32955
-22.99248,76.33006
-22.9935,76.33031
-22.99375,76.33082
-22.99426,76.33158
-22.99451,76.33184
-22.99502,76.3326
-22.99527,76.33336
-22.99578,76.33361
-22.99629,76.33412
-22.99654,76.33437
-22.99679,76.33463
-22.99705,76.33488
-22.99755,76.33513
-22.99781,76.33539
-22.99806,76.33564
-22.99857,76.33665
-22.99882,76.33716
-22.99933,76.33767
-22.99984,76.33792
-23.00009,76.33818
-23.00085,76.33843
-23.00111,76.33868
-23.00187,76.33894
-23.00212,76.33944
-23.00263,76.3397
-23.00364,76.33995
-23.0039,76.34021
-23.00415,76.34071
-23.00542,76.34147
-23.00592,76.34173
-23.00618,76.34249
-23.00643,76.343
-23.00694,76.34376
-23.00719,76.34528
-23.00871,76.34579
-23.00973,76.34604
-23.01024,76.34629
-23.01176,76.34655
-23.01201,76.34781
-23.01227,76.34807
-23.01252,76.34832
-23.01353,76.34858
-23.01455,76.34883
-23.0148,76.34934
-23.01556,76.34959
-23.01632,76.35035
-23.01734,76.3506
-23.01861,76.35086
-23.01886,76.35162
-23.01911,76.35187
-23.01937,76.35213
-23.01987,76.35238
-23.02038,76.35339
-23.0219,76.3539
-23.02317,76.35416
-23.02368,76.35466
-23.02393,76.35492
-23.02444,76.35618
-23.02495,76.35644
-23.0252,76.35669
-23.02546,76.35745
-23.02698,76.35771
-23.02723,76.35821
-23.02824,76.35897
-23.0285,76.35923
-23.02926,76.35948
-23.02951,76.35974
-23.02977,76.36024
-23.03002,76.36126
-23.03027,76.36151
-23.03053,76.36176
-23.03103,76.36329
-23.03205,76.36354
-23.03256,76.36379
-23.03306,76.3643
-23.03332,76.36481
-23.03408,76.36506
-23.03484,76.36531
-23.03585,76.36557
-23.03662,76.36608
-23.03687,76.36709
-23.03763,76.36734
-23.03788,76.36785
-23.03814,76.36988
-23.03839,76.37089
-23.03864,76.37191
-23.0394,76.37216
-23.03966,76.37242
-23.03991,76.37267
-23.04016,76.37292
-23.04042,76.37368
-23.04143,76.37419
-23.04169,76.37521
-23.0427,76.37571
-23.04296,76.37597
-23.04346,76.37622
-23.04372,76.37647
-23.04397,76.37774
-23.04422,76.378
-23.04473,76.37876
-23.04498,76.37977
-23.04524,76.38104
-23.04549,76.38129
-23.04575,76.38155
-23.046,76.3818
-23.04701,76.38205
-23.04727,76.38231
-23.04752,76.38358
-23.04803,76.38408
-23.04828,76.38459
-23.04879,76.3851
-23.0493,76.38535
-23.05006,76.38561
-23.05031,76.38586
-23.05056,76.38662
-23.05082,76.38687
-23.05132,76.38713
-23.05183,76.38789
-23.05234,76.3884
-23.05259,76.38865
-23.05335,76.38941
-23.05386,76.38992
-23.05412,76.39017
-23.05437,76.39042
-23.05488,76.39068
-23.05538,76.39093
-23.05564,76.39119
-23.05589,76.39144
-23.0564,76.39296
-23.05691,76.39321
-23.05792,76.39347
-23.05817,76.39372
-23.05868,76.39398
-23.05944,76.39423
-23.0602,76.39474
-23.06046,76.39499
-23.06147,76.39626
-23.06198,76.39727
-23.06248,76.39803
-23.06274,76.39854
-23.06299,76.39879
-23.06325,76.3993
-23.0635,76.39981
-23.06477,76.40032
-23.06502,76.40057
-23.06528,76.40082
-23.06578,76.40108
-23.06654,76.40184
-23.06756,76.40209
-23.06807,76.40235
-23.06857,76.4026
-23.06933,76.40285
-23.0706,76.40361
-23.07111,76.40387
-23.07263,76.40412
-23.07288,76.40463
-23.07314,76.40488
-23.0739,76.40539
-23.07415,76.4059
-23.07466,76.4064
-23.07491,76.40666
-23.07517,76.40691
-23.07567,76.40716
-23.07618,76.40742
-23.07669,76.40767
-23.07694,76.40843
-23.0772,76.40869
-23.07821,76.40894
-23.07846,76.40919
-23.07948,76.40945
-23.07973,76.41021
-23.08075,76.41046
-23.081,76.41097
-23.08125,76.41148
-23.08176,76.41173
-23.08202,76.41249
-23.08303,76.41274
-23.08328,76.41427
-23.08354,76.41477
-23.08379,76.41528
-23.08404,76.41604
-23.0843,76.41655
-23.08506,76.41706
-23.08683,76.41731
-23.08709,76.41756
-23.08759,76.41782
-23.08836,76.41832
-23.08886,76.41909
-23.08912,76.41959
-23.08962,76.4201
-23.08988,76.42061
-23.09039,76.42162
-23.09115,76.42188
-23.0914,76.42238
-23.09191,76.42314
-23.09216,76.42365
-23.09343,76.4239
-23.0947,76.42416
-23.0952,76.42467
-23.09698,76.42517
-23.09774,76.42543
-23.09825,76.42568
-23.0985,76.42619
-23.09901,76.42644
-23.10002,76.42669
-23.10028,76.42771
-23.10053,76.42796
-23.10078,76.42847
-23.10104,76.42898
-23.10129,76.42948
-23.1018,76.42974
-23.10281,76.43101
-23.10484,76.43151
-23.1051,76.43253
-23.10535,76.43329
-23.10586,76.43354
-23.10662,76.43405
-23.10687,76.4343
-23.10738,76.43506
-23.10763,76.43557
-23.10814,76.43583
-23.10865,76.43608
-23.1089,76.43659
-23.11017,76.43709
-23.11042,76.43735
-23.11093,76.43785
-23.11118,76.43887
-23.11169,76.43938
-23.11194,76.43963
-23.11245,76.44014
-23.11271,76.44039
-23.11296,76.4409
-23.11372,76.44141
-23.11397,76.44191
